...1,X.3,X.2,site_code,X.1,X,sample_id,sample_collection_date_time,Week_date,ammonia_mg_l,ophosph_mg_l,GI_ND,GI_lower_LOQ,GII_ND,GII_lower_LOQ,GI_per_litre,GII_per_litre,Log10_GI,Log10_GII,Log10_NoV,Log10_GI_norm,Log10_GII_norm,Log10_NoV_norm,site_name,site_type,water_company_name,catchment_population_ons_mid_2019,grab_compo_ind,region,collection_date,week_beginning,avg_Log10_NoV,date,imd,bame,school_den,carehome_den,prop_agri,prop_urb,mob_7day,temp_2,temp_3,temp_1,temp_4,temp_5,rain_1,rain_2,rain_3,rain_4,rain_5,lockdown_NA,lockdown_step3,lockdown_step4,lockdown_planB,lockdown_lifting,lockdown_planA,scale_school_den,scale_carehome_den,scale_imd,scale_bame,scale_mob_7day,scale_prop_agri,scale_prop_urb,row_id,Easting,Northing,fold.x,stacked_pred,fold.y,Bias,week,ci_lower,ci_upper
5474,5712,5712,UKENNW_UU_TP000018,1592,1597,2109717-05,07/02/2022 08:00,03/02/2022,9,NA,FALSE,FALSE,FALSE,FALSE,114509.8629,49493.09846,5.058842895,4.694544643,5.21485169,5.238192687,4.873894436,5.394201483,BLACKBURN STW,SEWAGE TREATMENT PLANT,United Utilities Water,125653,Composite,North West,2022-02-07,2022-02-07,5.394201483,2022-02-07,33.5475688288712,0.402116433230438,89.9302046111115,23.0794330417897,0.140759100777019,0.66936452876816,-19.3159133545914,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.559625520613782,-0.358657953473875,1.43995848454567,2.23199987899609,0.510194971780581,0.0352507379544701,0.182392849316681,2646,360469,429411,6,5.193638686597521,6,0.20056279640247876,38,4.185698207610655,6.01753848503415
5475,5713,5713,UKENNW_UU_TP000019,1607,1612,2111394-02,09/02/2022 10:00,03/02/2022,8,NA,FALSE,FALSE,FALSE,FALSE,30542.58832,11103.7581,4.484905838,4.045469992,4.619576907,4.280791392,3.841355546,4.415462461,BOLTON STW,SEWAGE TREATMENT PLANT,United Utilities Water,320905,Composite,North West,2022-02-09,2022-02-07,4.415462461,2022-02-09,31.4288325870613,0.240994237041529,79.7743880587713,19.0087409046291,0.0403438061482532,0.794974869701692,-21.8107945079794,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.108597966602502,-0.671151678014199,1.15720523452281,0.854184474363279,0.243829473692885,-0.745408497578842,0.85130303308848,2647,376549,404691,3,4.844666094651471,3,-0.4292036336514711,38,4.185698207610655,6.01753848503415
5476,5715,5715,UKENNW_UU_TP000024,1646,1651,2109718-12,07/02/2022 08:00,03/02/2022,13,2,FALSE,FALSE,FALSE,FALSE,58918.73256,73450.98011,4.770253396,4.865997595,5.121788626,4.832688512,4.928432712,5.184223743,BURNLEY STW,SEWAGE TREATMENT PLANT,United Utilities Water,108436,Composite,North West,2022-02-07,2022-02-07,5.184223743,2022-02-07,37.1583043767535,0.304488591814645,92.2202958427091,28.5882917112398,0.107387281598893,0.795578255950911,-8.05001799208348,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.661330217752303,0.0642391130636817,1.92182460407014,1.3971481515158,1.71299608539806,-0.224191998774689,0.854516233561075,2648,382849,435121,8,5.811539728504248,8,-0.6273159855042474,38,4.185698207610655,6.01753848503415
5477,5716,5716,UKENNW_UU_TP000026,1654,1659,2111407-01,09/02/2022 08:00,03/02/2022,7,NA,FALSE,FALSE,FALSE,FALSE,326843.5143,120260.9783,5.514339871,5.080124732,5.650409034,5.609529067,5.175313928,5.745598229,BURY STW,SEWAGE TREATMENT PLANT,United Utilities Water,151769,Composite,North West,2022-02-09,2022-02-07,5.745598229,2022-02-09,26.0862834395418,0.144641911721954,86.3153872002846,27.0147395054326,0.102323207252024,0.80201610434049,-16.323998320658198,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.399088724128722,-0.056557344389454,0.444222134003625,0.030240156090385,0.829626194854055,-0.263561662757909,0.88879957613752,2649,380039,407811,1,5.271452090599446,1,0.4741461384005534,38,4.185698207610655,6.01753848503415
5478,5717,5717,UKENNW_UU_TP000027,1690,1695,2109753-20,09/02/2022 10:00,03/02/2022,17,1.899999976,FALSE,FALSE,FALSE,FALSE,47943.98593,215744.9139,4.680734137,5.333940566,5.421091848,4.961720284,5.614926713,5.702077995,CARLISLE STW,SEWAGE TREATMENT PLANT,United Utilities Water,80927,Grab,North West,2022-02-09,2022-02-07,5.702077995,2022-02-09,21.5430282048732,0.029138972892372,85.2620262705895,21.006586182609,0.101316543971322,0.746194570348663,-24.4285714285714,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.352308162352824,-0.51778362881392,-0.162092214113884,-0.957468130936512,-0.0356569669293828,-0.271387771221342,0.591534300974742,2650,338811,556534,7,5.384240539935037,7,0.3178374550649625,38,4.185698207610655,6.01753848503415
5480,5719,5719,UKENNW_UU_TP000047,1734,1739,2109714-29,11/02/2022 07:30,03/02/2022,21,NA,FALSE,FALSE,FALSE,FALSE,744313.8288,303877.0816,5.871756088,5.482697947,6.020440389,6.151091234,5.762033093,6.299775535,ELLESMERE PORT STW,SEWAGE TREATMENT PLANT,United Utilities Water,65326,Unspecified,North West,2022-02-11,2022-02-07,6.299775535,2022-02-11,25.5930391858852,0.0380459111099055,97.9701803263631,18.3694088111931,0.0962425006191079,0.721995708158232,-20.5959190281597,1,1,1,2,1,1,1,2,1,1,0,0,0,0,1,1,0.916686970323054,-0.72023111226376,0.37839684956078,-0.881301612762679,0.373535416542005,-0.310834937303426,0.462668594261669,2651,342338,374328,10,5.8953500152282,10,0.4044255197718005,38,4.185698207610655,6.01753848503415
5482,5721,5721,UKENNW_UU_TP000067,1765,1770,2109752-24,09/02/2022 08:00,03/02/2022,11,1.299999952,FALSE,FALSE,FALSE,FALSE,4787.726798,38793.73288,3.68012936,4.588761571,4.639301772,4.01351378,4.922145991,4.972686192,HYDE STW,SEWAGE TREATMENT PLANT,United Utilities Water,77438,Grab,North West,2022-02-09,2022-02-07,4.972686192,2022-02-09,30.9749757145927,0.119428516249223,68.4418502543971,14.2049123169503,0.0447354728720024,0.830965597031057,-24.1200734875378,1,2,1,1,1,1,1,1,2,1,0,0,0,0,1,1,-0.394688675126908,-1.03992589056473,1.09663634293389,-0.185368900309873,-0.00272024462865308,-0.711266336268119,1.0429637184512,2652,393789,394841,1,5.151819420619767,1,-0.17913322861976688,38,4.185698207610655,6.01753848503415
5484,5723,5723,UKENNW_UU_TP000076,1799,1804,2109698-28,07/02/2022 09:00,03/02/2022,9,NA,FALSE,TRUE,FALSE,FALSE,1140,61664.65503,3.056904851,4.790036306,4.797991834,3.300574935,5.03370639,5.041661919,LANCASTER STODDAY STW,SEWAGE TREATMENT PLANT,United Utilities Water,78193,Composite,North West,2022-02-07,2022-02-07,5.041661919,2022-02-07,24.0975126596065,0.0856689129199556,61.386569130229,24.2988502807157,0.088231446953745,0.813114116126856,-27.7142857142857,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,-0.708019087496579,-0.265047279435906,0.178813259373324,-0.474059736343546,-0.386455609622103,-0.373115320519341,0.947899591696334,2653,345699,458711,3,5.555168017433986,3,-0.5135060984339859,38,4.185698207610655,6.01753848503415
5485,5724,5724,UKENNW_UU_TP000078,1822,1827,2109699-47,11/02/2022 08:40,03/02/2022,16,1.600000024,FALSE,FALSE,FALSE,FALSE,2543829.249,95022.622,6.405487957,4.97782701,6.421415012,6.697132762,5.269471815,6.713059818,LEIGH STW,SEWAGE TREATMENT PLANT,United Utilities Water,73352,Composite,North West,2022-02-11,2022-02-07,6.713059818,2022-02-11,30.7134831786482,0.0622327401654514,109.063147562439,21.8126295124877,0.0950092449467329,0.828263962326836,-20.1343796975646,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,1,1.40933410050991,-0.455906318074726,1.06173918917969,-0.674471104923279,0.422811572848727,-0.32042264437507,1.02857675832472,2654,365809,399001,10,5.327286375117142,10,1.3857734428828579,38,4.185698207610655,6.01753848503415
5486,5725,5725,UKENNW_UU_TP000084,1850,1855,2109720-25,13/02/2022 10:30,03/02/2022,14,1.799999952,FALSE,FALSE,FALSE,FALSE,56602.91537,74570.9524,4.7528388,4.87256969,5.117847324,5.051337808,5.171068697,5.416346331,MACCLESFIELD STW,SEWAGE TREATMENT PLANT,United Utilities Water,68096,Composite,North West,2022-02-13,2022-02-07,5.416346331,2022-02-13,14.648726413011,0.0453042847452618,89.5794172932331,29.3703007518797,0.176505007051583,0.740240743566816,-21.1428571428571,1,1,1,2,1,2,1,1,1,1,0,0,0,0,1,1,0.544046788451235,0.124271390008168,-1.0821624898846,-0.819232579172489,0.315141675763337,0.313150354431347,0.559828508782854,2655,389609,378201,4,5.540902212053652,4,-0.12455588105365223,38,4.185698207610655,6.01753848503415
5487,5726,5726,UKENNW_UU_TP000095,1868,1874,2111401-03,07/02/2022 08:00,03/02/2022,33,3.5999999049999998,FALSE,FALSE,FALSE,FALSE,209780.3749,658895.4375,5.321764857,5.8188165,5.938857729,5.398138461,5.895190104,6.015231333,Hoylake NORTH WIRRAL MEOLS STW,SEWAGE TREATMENT PLANT,United Utilities Water,65669,Composite,North West,2022-02-07,2022-02-07,6.015231333,2022-02-07,19.3476788261765,0.0347765214714204,50.252021501774,25.8874050160654,0.197552635207671,0.725003006275492,-19.8571428571429,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-1.20251283460222,-0.143099126846834,-0.45506977286461,-0.909259370999602,0.452410709860489,0.476781057969751,0.478683297520355,2656,324149,390251,2,6.050868467880283,2,-0.035637134880283305,38,4.185698207610655,6.01753848503415
5488,5727,5727,UKENNW_UU_TP000102,1893,1899,2109707-44,11/02/2022 08:00,03/02/2022,10,0.970000029,FALSE,FALSE,FALSE,FALSE,84728.20611,33916.95345,4.928028011,4.530416835,5.074250025,4.943535394,4.545924218,5.089757407,PRESTON CLIFTON MARSH STW,SEWAGE TREATMENT PLANT,United Utilities Water,236562,Composite,North West,2022-02-11,2022-02-07,5.089757407,2022-02-11,23.0721953542169,0.161457726065068,66.3673793762312,37.19955022362,0.0998870815531687,0.772015586146884,-15.8001062142832,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.48681750802033,0.72529727094989,0.041980842632325,0.174038394889358,0.885559433064341,-0.28250084958958,0.72903842917309,2657,345709,427931,2,5.193529026895293,2,-0.10377161989529338,38,4.185698207610655,6.01753848503415
5489,5728,5728,UKENNW_UU_TP000103,1929,1935,2109751-31,09/02/2022 08:00,03/02/2022,7,0.519999981,FALSE,FALSE,FALSE,FALSE,166718.0732,59951.31132,5.221982682,4.777798687,5.355392865,5.334133701,4.889949705,5.467543884,ROCHDALE STW,SEWAGE TREATMENT PLANT,United Utilities Water,156830,Composite,North West,2022-02-09,2022-02-07,5.467543884,2022-02-09,32.8756677431341,0.275802933584128,93.0944334629854,26.1429573423452,0.0652622184147678,0.857273362586602,-15.8125620791665,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0.700151335750108,-0.123481210393486,1.35029077983705,1.1518464939111701,0.884229585087716,-0.55168513359731,1.18305992519343,2658,388287,412525,2,5.091137362188741,2,0.37640652181125933,38,4.185698207610655,6.01753848503415
5492,5732,5732,UKENNW_UU_TP000124,2003,2009,2109704-41,11/02/2022 08:00,03/02/2022,16,1.799999952,FALSE,FALSE,FALSE,FALSE,667593.3556,127960.8914,5.824512006,5.107077257,5.900669798,5.607123807,4.889689059,5.6832816,NORTH WARRINGTON STW,SEWAGE TREATMENT PLANT,United Utilities Water,221811,Composite,North West,2022-02-11,2022-02-07,5.6832816,2022-02-11,23.1760998685264,0.0519286231712646,76.1909914296405,19.8367078278354,0.305764301921755,0.45200034908069,-21.3682554127976,1,1,1,2,1,1,1,2,1,1,0,0,0,0,1,1,-0.0505434090180241,-0.607591364703598,0.0558472874182797,-0.762585414816893,0.291077073584086,1.31805167640602,-0.975132178476137,2659,358039,386891,3,4.618305900530814,3,1.0649756994691861,38,4.185698207610655,6.01753848503415
5493,5733,5733,UKENNW_UU_TP000133,2009,2015,2111416-22,07/02/2022 08:00,03/02/2022,9,1.200000048,FALSE,FALSE,FALSE,FALSE,99868.73304,18792.61715,4.99942954,4.273987266,5.074309286,5.014483293,4.289041019,5.089363038,WIGAN HOSCAR STW,SEWAGE TREATMENT PLANT,United Utilities Water,202579,Composite,North West,2022-02-07,2022-02-07,5.089363038,2022-02-07,23.8991402651419,0.0380371729456412,76.5133602199636,19.251748700507,0.158852286007074,0.719892626497091,-19.2649849237637,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,-0.036226765325253,-0.652496764140219,0.152339723808666,-0.881376336032448,0.51563233573109,0.175912697890712,0.451469096433816,2660,348172,411615,5,5.1582855725363155,5,-0.06892253453631536,38,4.185698207610655,6.01753848503415
5495,5735,5735,UKENSO_SW_TP000004,2055,2061,2110681-22,07/02/2022 07:30,03/02/2022,29,3.0999999049999998,FALSE,FALSE,FALSE,FALSE,5962604.325,306836.8581,6.775435991,5.486907527,6.797228832,6.167978615,4.879450151,6.189771456,PORTSMOUTH AND HAVANT STW,SEWAGE TREATMENT PLANT,Southern Water,359082,Composite,South East,2022-02-07,2022-02-07,6.189771456,2022-02-07,23.8089065446698,0.0898958398352224,66.0016375089812,27.5703042759036,0.115956608277923,0.720707144177286,-21.0659167503233,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.50306038311906,-0.0139084536116391,0.140297697424417,-0.437913723218927,0.32335620171481,-0.157571430274455,0.455806630804756,2661,470951,105443,6,5.113768474744103,6,1.0760029812558969,38,4.185698207610655,6.01753848503415
5496,5736,5736,UKENSO_SW_TP000008,2081,2087,2110682-24,07/02/2022 08:30,03/02/2022,35,3.700000048,FALSE,FALSE,FALSE,FALSE,647392.8318,564457.9579,5.811167886,5.7516316,6.08344915,5.416969274,5.357432987,5.689250537,FAREHAM AND GOSPORT HAMBLE HEDGE END PEEL COMMON STW,SEWAGE TREATMENT PLANT,Southern Water,246894,Composite,South East,2022-02-07,2022-02-07,5.689250537,2022-02-07,13.5173518698406,0.0446671596209312,51.4390791189741,41.3132761427981,0.14881585560167301,0.706103672532105,-22.722555637426,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-1.14979470102852,1.04109455821876,-1.23314864038406,-0.824680871411208,0.14648547514119,0.097886415970914,0.378039061436774,2662,456846,103242,2,4.819780584215922,2,0.8694699527840788,38,4.185698207610655,6.01753848503415
5497,5737,5737,UKENSO_SW_TP000011,2097,2103,2110679-08,07/02/2022 12:30,03/02/2022,37,1.399999976,FALSE,FALSE,FALSE,TRUE,11242.09275,1630,4.050847164,3.212187604,4.109649161,4.285481606,3.446822047,4.344283603,TOTTON MARCHWOOD HYTHE CADNAM STW,SEWAGE TREATMENT PLANT,Southern Water,62083,Grab,South East,2022-02-07,2022-02-07,4.344283603,2022-02-07,13.9692255995026,0.0328339339418232,59.5976354235459,37.0471787767988,0.231219164284104,0.701473424852905,-14.822981711248,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.787466996963562,0.713600213219563,-1.17284440659574,-0.925871154394042,0.989881939405463,0.738514959653083,0.35338169801443,2663,438275,111125,6,5.325473302497178,6,-0.981189699497178,38,4.185698207610655,6.01753848503415
5498,5738,5738,UKENSO_SW_TP000013,2127,2133,2110689-23,07/02/2022 09:00,03/02/2022,29,2.700000048,FALSE,FALSE,FALSE,FALSE,87381.9727,1500437.722,4.941421845,6.176217974,6.200801185,4.92905935,6.16385548,6.18843869,EASTLEIGH STW,SEWAGE TREATMENT PLANT,Southern Water,92513,Composite,South East,2022-02-07,2022-02-07,6.18843869,2022-02-07,9.53086346848016,0.083999078251229,56.2083166690087,22.6995125009458,0.151610303616553,0.712492093368964,-17.9942983878366,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.937989226244202,-0.387823211085446,-1.7651603789949,-0.488339109292658,0.651296935063177,0.119611310162569,0.412059188475966,2664,446839,117931,1,5.140793622642436,1,1.0476450673575641,38,4.185698207610655,6.01753848503415
5500,5740,5740,UKENSO_SW_TP000022,2162,2168,2110690-02,07/02/2022 08:10,03/02/2022,36,3.299999952,FALSE,FALSE,FALSE,FALSE,60285.29259,221460.5839,4.780211373,5.345296441,5.449857569,4.853748614,5.418833682,5.523394809,RAMSGATE SANDWICH DEAL STW,SEWAGE TREATMENT PLANT,Southern Water,87672,Composite,South East,2022-02-07,2022-02-07,5.523394809,2022-02-07,25.0506675834859,0.0458459711883305,80.9836663929191,38.7809106670317,0.233380812678026,0.678763326070626,-13.4173127346019,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,0.162302939152822,0.846693141271626,0.306015337283676,-0.814600418344283,1.13995791260455,0.755320275904254,0.232444072680155,2665,633188,162889,3,5.629751160490328,3,-0.1063563514903283,38,4.185698207610655,6.01753848503415
5501,5741,5741,UKENSO_SW_TP000025,2192,2198,2111639-08,07/02/2022 09:10,03/02/2022,67,6.199999809,FALSE,FALSE,FALSE,FALSE,75377.43466,111794.7005,4.877241353,5.048421217,5.272241194,4.479083512,4.650263376,4.874083354,CHATHAM AND GILLINGHAM STW,SEWAGE TREATMENT PLANT,Southern Water,253959,Grab,South East,2022-02-07,2022-02-07,4.874083354,2022-02-07,23.4897758333936,0.150248566164248,79.9341626010498,27.1697399974012,0.0657637182096506,0.748946586187943,-18.4865289340012,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,0.11569367580774,-0.0446584634599233,0.0977085142996836,0.078184728854205,0.598744037132531,-0.547786320692954,0.606189554731037,2666,582959,168491,5,5.312571010846268,5,-0.43848765684626834,38,4.185698207610655,6.01753848503415
5502,5742,5742,UKENSO_SW_TP000026,2203,2209,2110688-19,07/02/2022 10:10,03/02/2022,55,5.099999905,FALSE,FALSE,FALSE,FALSE,20760.49365,185541.5765,4.317237676,5.268441242,5.314503586,4.222759449,5.173963016,5.220025359,ASHFORD STW,SEWAGE TREATMENT PLANT,Southern Water,87784,Composite,South East,2022-02-07,2022-02-07,5.220025359,2022-02-07,19.0386532901795,0.12979103102201,71.7670646131413,26.2006743825754,0.225856966469599,0.606874146096261,-22.4285714285714,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.247013370924806,-0.119050461945002,-0.496310382676697,-0.0967552094442079,0.177872641666186,0.6968275925829,-0.150385909552775,2667,601950,143308,4,5.406275480519524,4,-0.18625012151952358,38,4.185698207610655,6.01753848503415
5503,5743,5743,UKENSO_SW_TP000028,2245,2251,2110687-13,07/02/2022 08:45,03/02/2022,18,1.799999952,FALSE,FALSE,FALSE,FALSE,236900.082,810952.0604,5.374565211,5.908995182,6.020300006,5.455717656,5.990147627,6.101452451,DOVERFOLKSTONE STW,SEWAGE TREATMENT PLANT,Southern Water,113022,Composite,South East,2022-02-07,2022-02-07,6.101452451,2022-02-07,26.7166923076923,0.0746302958297516,84.0544318805188,59.2804940631028,0.130718908216135,0.802384959354967,-12.5873140864423,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,0.298677975042497,2.42037912663125,0.52835254759419,-0.568455027820915,1.22857255584274,-0.0428047921135723,0.890763832214569,2668,628575,139968,3,5.374350168262281,3,0.7271022827377189,38,4.185698207610655,6.01753848503415
5504,5744,5744,UKENSO_SW_TP000030,2249,2255,2111636-01,07/02/2022 09:45,03/02/2022,48,5.5,FALSE,FALSE,FALSE,FALSE,315355.8481,728211.5632,5.498800889,5.862257571,6.018520508,5.357726974,5.721183655,5.877446593,MAIDSTONE AND AYLESFORD STW,SEWAGE TREATMENT PLANT,Southern Water,119927,Composite,South East,2022-02-07,2022-02-07,5.877446593,2022-02-07,17.7310686036283,0.102206499440049,70.8764498403195,24.1813770043443,0.115383495344382,0.733799323794027,-14.4836137646727,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.2865662518263,-0.274065318734958,-0.6708124337138,-0.332640726413236,1.02611449180652,-0.162026985638072,0.525526147592325,2669,571975,159382,8,5.831033048557702,8,0.04641354444229773,38,4.185698207610655,6.01753848503415
5505,5745,5745,UKENSO_SW_TP000033,2272,2278,2110693-19,07/02/2022 13:45,03/02/2022,34,NA,FALSE,FALSE,FALSE,FALSE,37059.08862,108081.097,4.568894735,5.033749744,5.161787674,4.629074835,5.093929845,5.221967775,CANTERBURY STW,SEWAGE TREATMENT PLANT,Southern Water,67623,Composite,South East,2022-02-07,2022-02-07,5.221967775,2022-02-07,15.7860392487102,0.149894158872372,68.0241929521021,26.6181624595182,0.207043314916705,0.678834476415413,-17.722595153265,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-0.413237154266742,-0.0870012674298814,-0.930383852109494,0.0751540612130537,0.680305277729292,0.550564506932749,0.232822968158451,2670,616939,159720,3,5.281446829796614,3,-0.05947905479661397,38,4.185698207610655,6.01753848503415
5507,5747,5747,UKENSO_SW_TP000090,2314,2320,2110686-38,07/02/2022 12:15,03/02/2022,44,3.0999999049999998,FALSE,TRUE,FALSE,FALSE,1710,19730.87302,3.23299611,4.295146302,4.331242465,2.992731701,4.054881892,4.090978056,LITTLEHAMPTON AND BOGNOR STW,SEWAGE TREATMENT PLANT,Southern Water,128691,Composite,South East,2022-02-07,2022-02-07,4.090978056,2022-02-07,18.6765444115697,0.0381425130429199,41.183921175529,64.4955746711114,0.0602728701600723,0.87636807850621,-11.2857142857143,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-1.60523408193833,2.82072381202211,-0.544635162452772,-0.880475533956824,1.3675376038415,-0.59047385406783,1.28474462599059,2671,499695,103145,10,5.001859516043543,10,-0.9108814600435426,38,4.185698207610655,6.01753848503415
5509,5749,5749,UKENSW_SWS_TP000002,2357,2363,2111362-10,07/02/2022 08:55,03/02/2022,21,2.200000048,FALSE,FALSE,FALSE,FALSE,24691.42132,1002168.611,4.39254609,6.000940796,6.011511251,4.884040309,6.492435015,6.503005469,BARNSTAPLE STW,SEWAGE TREATMENT PLANT,South West Water,41462,Composite,South West,2022-02-07,2022-02-07,6.503005469,2022-02-07,16.6438464627652,0.0354198623220033,24.118469924268,7.2355409772804,0.589197319612284,0.165435641803847,-17.2857142857143,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-2.36312377956007,-1.57494173903839,-0.815906281527177,-0.903757925790133,0.726948778054792,3.52154670904225,-2.50116936285491,2672,253327,134309,8,5.651179068700908,8,0.8518264002990916,38,4.185698207610655,6.01753848503415
5511,5751,5751,UKENSW_SWS_TP000024,2394,2400,2111369-10,07/02/2022 12:10,03/02/2022,36,3,FALSE,FALSE,FALSE,FALSE,82545.17002,350087.8577,4.916691666,5.544177048,5.636119671,5.272018212,5.899503594,5.991446217,EXMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,42894,Composite,South West,2022-02-07,2022-02-07,5.991446217,2022-02-07,15.8351812986188,0.0197272810902524,34.9699258637572,37.3012542546743,0.265114287940927,0.275705475309499,-12,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-1.88120235013831,0.733104756850086,-0.923825662349841,-1.03795098342577,1.29127702934308,1.00202602557254,-1.91395167005538,2673,302457,80397,3,5.849672420028281,3,0.14177379697171943,38,4.185698207610655,6.01753848503415
5512,5752,5752,UKENSW_SWS_TP000025,2414,2420,2111366-10,07/02/2022 11:00,03/02/2022,18,2.5,FALSE,FALSE,FALSE,FALSE,97830.13749,109086.1039,4.990472664,5.037769431,5.315794581,5.501814829,5.549111596,5.827136746,FALMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,37395,Composite,South West,2022-02-07,2022-02-07,5.827136746,2022-02-07,18.3731607725582,0.0366563755582834,32.0898515844364,10.6966171948121,0.109685885062009,0.16035245949887,-21.2857142857143,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-2.0091086441205,-1.30924623525391,-0.585122840079405,-0.893184044442453,0.299889560863654,-0.206321951896428,-2.52823872979156,2674,182302,32206,7,6.01964503081779,7,-0.19250828481778992,38,4.185698207610655,6.01753848503415
5513,5753,5753,UKENSW_SWS_TP000051,2450,2456,2111363-10,07/02/2022 10:05,03/02/2022,38,8.5,FALSE,FALSE,FALSE,FALSE,260713.9755,351148.6028,5.416164312,5.545490945,5.786653892,5.456000976,5.585327608,5.826490556,NEWTON ABBOT  TEIGNMOUTH STW,SEWAGE TREATMENT PLANT,South West Water,71430,Composite,South West,2022-02-07,2022-02-07,5.826490556,2022-02-07,18.9761478540598,0.0223973261192279,9.79980400391992,4.19991600167997,0.472989597374572,0.296720650882406,-17.7142857142857,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-2.99902664699332,-1.80797674217048,-0.504651966144323,-1.01511844229237,0.681192433355741,2.61811230753453,-1.80203998467982,2675,288249,72051,5,6.066894513860999,5,-0.24040395786099822,38,4.185698207610655,6.01753848503415
5514,5754,5754,UKENSW_SWS_TP000055,2457,2463,2111364-10,07/02/2022 09:05,03/02/2022,62,4.400000095,FALSE,TRUE,FALSE,FALSE,1140,50029.72022,3.056904851,4.699228074,4.709013042,3.623441199,5.265764421,5.27554939,PAR STW,SEWAGE TREATMENT PLANT,South West Water,25703,Grab,South West,2022-02-07,2022-02-07,5.27554939,2022-02-07,18.7221039292609,0.0151033541958403,54.4683499980547,23.3435785705949,0.310459753572494,0.133924393343984,-21.2857142857143,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-1.01526247233102,-0.338380364961719,-0.538555074973051,-1.07749188999054,0.299889560863654,1.35455555472158,-2.66897557085907,2676,206629,52671,3,5.537343052657824,3,-0.26179366265782367,38,4.185698207610655,6.01753848503415
5516,5756,5756,UKENSW_SWS_TP000059,2509,2515,2111374-10,07/02/2022 07:15,03/02/2022,29,3.9000000950000002,FALSE,FALSE,FALSE,FALSE,20914.01835,1155669.543,4.320437485,6.062833668,6.0706227760000004,4.227540769,5.969936952,5.977726061,PLYMPTON STW,SEWAGE TREATMENT PLANT,South West Water,106232,Composite,South West,2022-02-07,2022-02-07,5.977726061,2022-02-07,20.10119011941,0.02431799058107,12.2373672716319,6.58935160780179,0.171107153012162,0.329239603604743,-14.6395179823614,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-2.89077260432548,-1.62454758394701,-0.354510881726421,-0.99869413114685,1.00946940851579,0.271185784955018,-1.62886746974273,2677,252334,56403,8,5.449459951333062,8,0.5282661096669381,38,4.185698207610655,6.01753848503415
5518,5758,5758,UKENSW_SWS_TP000075,2557,2563,2111361-10,07/02/2022 09:05,03/02/2022,24,2.0999999049999998,FALSE,FALSE,FALSE,FALSE,1278168.267,211522.3108,6.106588031,5.325356182,6.173096071,6.036004469,5.25477262,6.102512509,TORQUAY PAIGNTON BRIXHAM STW,SEWAGE TREATMENT PLANT,South West Water,132190,Composite,South West,2022-02-07,2022-02-07,6.102512509,2022-02-07,16.8981211711353,0.0205322308656615,6.80838187457448,4.53892124971632,0.444499983255358,0.226355615984349,-14.456811672839,1,1,1,2,1,1,1,1,1,2,0,0,0,0,1,1,-3.13187798386618,-1.78195241779809,-0.781972373770521,-1.03106756061533,1.02897601189591,2.39662532727751,-2.17675346825897,2678,289699,56301,4,5.977514115144981,4,0.12499839385501943,38,4.185698207610655,6.01753848503415
