"","X.3","X.2","site_code","week","X.1","X","sample_id","sample_collection_date_time","Week_date","ammonia_mg_l","ophosph_mg_l","GI_ND","GI_lower_LOQ","GII_ND","GII_lower_LOQ","GI_per_litre","GII_per_litre","Log10_GI","Log10_GII","Log10_NoV","Log10_GI_norm","Log10_GII_norm","Log10_NoV_norm","site_name","site_type","water_company_name","catchment_population_ons_mid_2019","grab_compo_ind","Easting","Northing","region","collection_date","week_beginning","avg_Log10_NoV","date","imd","bame","school_den","carehome_den","prop_agri","prop_urb","mob_7day","temp_2","temp_3","temp_1","temp_4","temp_5","rain_1","rain_2","rain_3","rain_4","rain_5","lockdown_NA","lockdown_step3","lockdown_step4","lockdown_planB","lockdown_lifting","lockdown_planA","scale_school_den","scale_carehome_den","scale_imd","scale_bame","scale_mob_7day","scale_prop_agri","scale_prop_urb"
"675",714,714,"UKENNW_UU_TP000133",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.8991402651419,0.0380371729456412,76.5133602199636,19.251748700507,0.158852286007074,0.719892626497091,-21.5352897037571,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.036226765325253,-0.652496764140219,0.152339723808666,-0.881376336032448,0.273243690198777,0.175912697890712,0.451469096433816
"676",715,715,"UKENSO_SW_TP000001",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-27",NA,NA,2021-06-27,24.9206183505934,0.203069056916938,60.9336468429202,17.2047944027069,0.045949985297563,0.66099293386986,-27.0502346496854,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.728133711500398,-0.809634752209627,0.288659782336487,0.529872252738209,-0.315558327666311,-0.701824344934139,0.13781176594196
"677",716,716,"UKENSO_SW_TP000004",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.8089065446698,0.0898958398352224,66.0016375089812,27.5703042759036,0.115956608277923,0.720707144177286,-21.5168972544362,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-0.50306038311906,-0.0139084536116391,0.140297697424417,-0.437913723218927,0.275207356451075,-0.157571430274455,0.455806630804756
"678",717,717,"UKENSO_SW_TP000008",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,13.5173518698406,0.0446671596209312,51.4390791189741,41.3132761427981,0.148815855601673,0.706103672532105,-24.2863618857336,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-1.14979470102852,1.04109455821876,-1.23314864038406,-0.824680871411208,-0.0204739929190223,0.097886415970914,0.378039061436774
"679",718,718,"UKENSO_SW_TP000011",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-27",NA,NA,2021-06-27,13.9692255995026,0.0328339339418232,59.5976354235459,37.0471787767988,0.231219164284104,0.701473424852905,-17.1428571428571,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.787466996963562,0.713600213219563,-1.17284440659574,-0.925871154394042,0.742200892954475,0.738514959653083,0.35338169801443
"680",719,719,"UKENSO_SW_TP000013",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,9.53086346848016,0.083999078251229,56.2083166690087,22.6995125009458,0.151610303616553,0.712492093368964,-19.5595291025514,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-0.937989226244202,-0.387823211085446,-1.7651603789949,-0.488339109292658,0.484185384125775,0.119611310162569,0.412059188475966
"681",720,720,"UKENSO_SW_TP000016",5,2158,2164,"2107085-14","27/06/2021 07:31","24/06/2021",30,2.5,FALSE,FALSE,FALSE,FALSE,8958.925134,30731.72662,3.952255907,4.487586961,4.59868823,3.814802264,4.350133318,4.461234587,"SANDOWN VENTNORBEMBRIDGE STW","SEWAGE TREATMENT PLANT","Southern Water",122556,"Composite",460200,85191,"South East","2021-06-27","2021-06-21",4.461234587,2021-06-27,23.4817316053389,0.0283790962007076,65.2762818629851,54.66888606025,0.225794518933006,0.681747261284531,-4.71428571428571,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.535273980235139,2.06636105983226,0.0966349820772637,-0.963966117161632,2.06913488922694,0.6963421063195,0.248334361946646
"682",721,721,"UKENSO_SW_TP000022",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,25.0506675834859,0.0458459711883305,80.9836663929191,38.7809106670317,0.233380812678026,0.678763326070626,-12.1442151077995,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.162302939152822,0.846693141271626,0.306015337283676,-0.814600418344283,1.27587993158209,0.755320275904254,0.232444072680155
"683",722,722,"UKENSO_SW_TP000025",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.4897758333936,0.150248566164248,79.9341626010498,27.1697399974012,0.0657637182096506,0.748946586187943,-18.9762553063762,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.11569367580774,-0.0446584634599233,0.0977085142996836,0.078184728854205,0.546458496826441,-0.547786320692954,0.606189554731037
"684",723,723,"UKENSO_SW_TP000026",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,19.0386532901795,0.12979103102201,71.7670646131413,26.2006743825754,0.225856966469599,0.606874146096261,-23.5714285714286,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.247013370924806,-0.119050461945002,-0.496310382676697,-0.0967552094442079,0.0558557224687178,0.6968275925829,-0.150385909552775
"685",724,724,"UKENSO_SW_TP000028",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,26.7166923076923,0.0746302958297516,84.0544318805188,59.2804940631028,0.130718908216135,0.802384959354967,-11.0381027375797,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.298677975042497,2.42037912663125,0.52835254759419,-0.568455027820915,1.39397380231996,-0.0428047921135723,0.890763832214569
"686",725,725,"UKENSO_SW_TP000030",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-27",NA,NA,2021-06-27,17.7310686036283,0.102206499440049,70.8764498403195,24.1813770043443,0.115383495344382,0.733799323794027,-16.7693280503869,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.2865662518263,-0.274065318734958,-0.6708124337138,-0.332640726413236,0.782080653411585,-0.162026985638072,0.525526147592325
"687",726,726,"UKENSO_SW_TP000033",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,15.7860392487102,0.149894158872372,68.0241929521021,26.6181624595182,0.207043314916705,0.678834476415413,-17.682368411996,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.413237154266742,-0.0870012674298814,-0.930383852109494,0.0751540612130537,0.684600077888412,0.550564506932749,0.232822968158451
"688",727,727,"UKENSO_SW_TP000083",5,2295,2301,"2107086-12","25/06/2021 08:14","24/06/2021",36,3,FALSE,FALSE,FALSE,FALSE,24499.96727,75636.16371,4.389165504,4.878729493,5.000590807,4.313084195,4.802648184,4.924509499,"WORTHING STW","SEWAGE TREATMENT PLANT","Southern Water",139260,"Composite",517007,103642,"South East","2021-06-25","2021-06-21",4.924509499,2021-06-25,18.0052118525492,0.0717930645734127,55.2922590837283,58.8826655177366,0.0689229409010362,0.868833814953833,-17.4849878884125,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.978672041839891,2.38983913007021,-0.634226995151616,-0.592717240129058,0.705673370861003,-0.523225556515999,1.24462256613508
"689",728,728,"UKENSO_SW_TP000090",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,18.6765444115697,0.0381425130429199,41.183921175529,64.4955746711114,0.0602728701600723,0.87636807850621,-10.2857142857143,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-1.60523408193833,2.82072381202211,-0.544635162452772,-0.880475533956824,1.47430240813928,-0.59047385406783,1.28474462599059
"690",729,729,"UKENSO_SW_TP000091",5,2353,2359,"2107083-11","25/06/2021 11:00","24/06/2021",26,2.5,FALSE,FALSE,FALSE,FALSE,47035.17879,72735.0108,4.672422799,4.861743508,5.078348737,4.647683337,4.837004045,5.053609274,"EAST HASTINGS BEXHILL STW","SEWAGE TREATMENT PLANT","Southern Water",137975,"Composite",576559,109381,"South East","2021-06-25","2021-06-21",5.053609274,2021-06-25,29.9573256823304,0.0640670156662076,70.3025910491031,78.999818807755,0.0633120027423713,0.89013509557226,-15.205228328768,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.312051758148345,3.93416720670325,0.960827152374977,-0.658785537688835,0.949071454092452,-0.566846707156066,1.35805784086765
"691",730,730,"UKENSW_SWS_TP000002",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,16.6438464627652,0.0354198623220033,24.118469924268,7.2355409772804,0.589197319612284,0.165435641803847,-13.8571428571429,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-2.36312377956007,-1.57494173903839,-0.815906281527177,-0.903757925790133,1.0929995356472,3.52154670904225,-2.50116936285491
"692",731,731,"UKENSW_SWS_TP000016",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-23",NA,NA,2021-06-23,22.2814442431906,0.0197574072681727,24.4708185488805,36.7062278233207,0.472738462429271,0.161483264597142,-12.5714285714286,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-2.34747570857541,0.68742652340271,-0.0635478410186781,-1.03769336335229,1.23026856974435,2.61615990760244,-2.52221687649132
"693",732,732,"UKENSW_SWS_TP000024",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,15.8351812986188,0.0197272810902524,34.9699258637572,37.3012542546743,0.265114287940927,0.275705475309499,-9,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-1.88120235013831,0.733104756850086,-0.923825662349841,-1.03795098342577,1.61157144223643,1.00202602557254,-1.91395167005538
"694",733,733,"UKENSW_SWS_TP000025",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,18.3731607725582,0.0366563755582834,32.0898515844364,10.6966171948121,0.109685885062009,0.16035245949887,-19.1428571428571,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-2.0091086441205,-1.30924623525391,-0.585122840079405,-0.893184044442453,0.528671284358906,-0.206321951896428,-2.52823872979156
"695",734,734,"UKENSW_SWS_TP000051",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,18.9761478540598,0.0223973261192279,9.79980400391992,4.19991600167997,0.472989597374572,0.296720650882406,-15.4285714285714,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-2.99902664699332,-1.80797674217048,-0.504651966144323,-1.01511844229237,0.925226271750677,2.61811230753453,-1.80203998467982
"696",735,735,"UKENSW_SWS_TP000055",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,18.7221039292609,0.0151033541958403,54.4683499980547,23.3435785705949,0.310459753572494,0.133924393343984,-19.1428571428571,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-1.01526247233102,-0.338380364961719,-0.538555074973051,-1.07749188999054,0.528671284358906,1.35455555472158,-2.66897557085907
"697",736,736,"UKENSW_SWS_TP000058",5,2495,2501,"2106474-45","27/06/2021 10:30","24/06/2021",15,0.790000021,FALSE,FALSE,FALSE,FALSE,34658.70709,39049.78676,4.539812358,4.591618667,4.867517537,4.757049724,4.808856033,5.084754903,"PLYMOUTH CENTRAL STW","SEWAGE TREATMENT PLANT","South West Water",106232,"Grab",249776,54024,"South West","2021-06-27","2021-06-21",5.084754903,2021-06-27,24.0892087449933,0.0586754184656542,11.2960313276602,3.76534377588674,0,0.383226955064945,-14.1428571428571,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-2.9325780510982,-1.84133743092908,0.177705071011572,-0.704891076554429,1.06249530584783,-1.05905359499787,-1.34136972936397
"698",737,737,"UKENSW_SWS_TP000059",5,2512,2518,"2107072-23","27/06/2021 07:19","24/06/2021",33,4.400000095,FALSE,FALSE,FALSE,FALSE,82961.65792,24747.38539,4.918877422,4.393529322,5.032252168,4.771692651,4.246344551,4.885067397,"PLYMPTON STW","SEWAGE TREATMENT PLANT","South West Water",106232,"Composite",252334,56403,"South West","2021-06-27","2021-06-21",4.885067397,2021-06-27,20.10119011941,0.02431799058107,12.2373672716319,6.58935160780179,0.171107153012162,0.329239603604743,-14.4276809857726,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-2.89077260432548,-1.62454758394701,-0.354510881726421,-0.99869413114685,1.03208614399962,0.271185784955018,-1.62886746974273
"699",738,738,"UKENSW_SWS_TP000064",5,2526,2532,"2107065-23","27/06/2021 11:05","24/06/2021",22,2.900000095,FALSE,FALSE,FALSE,TRUE,22054.63927,1630,4.343499959,3.212187604,4.374466775,5.157930187,4.026617833,5.188897003,"SIDMOUTH STW","SEWAGE TREATMENT PLANT","South West Water",13951,"Grab",313655,90455,"South West","2021-06-27","2021-06-21",5.188897003,2021-06-27,10.6677378286622,0.0223602730333719,71.6794495018278,64.511504551645,0.609529383360552,0.0625141160452482,-11.2857142857143,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.250904424799843,2.82194669686127,-1.61344025741217,-1.01543529691383,1.3675376038415,3.67961439585448,-3.04925526245205
"700",739,739,"UKENSW_SWS_TP000075",5,2552,2558,"2107051-23","27/06/2021 09:10","24/06/2021",28,3.099999905,FALSE,FALSE,FALSE,FALSE,50218.92781,66618.4179,4.700867436,4.823594315,5.067581682,4.510647519,4.633374397,4.877361765,"TORQUAY PAIGNTON BRIXHAM STW","SEWAGE TREATMENT PLANT","South West Water",132190,"Composite",289699,56301,"South West","2021-06-27","2021-06-21",4.877361765,2021-06-27,16.8981211711353,0.0205322308656615,6.80838187457448,4.53892124971632,0.444499983255358,0.226355615984349,-11.8853831014104,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-3.13187798386618,-1.78195241779809,-0.781972373770521,-1.03106756061533,1.30351408009021,2.39662532727751,-2.17675346825897
"701",740,740,"UKENSW_WXW_TP000004",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,20.4838888648678,0.144339749286798,76.0102446160574,24.5915497287245,0.215595651142654,0.526753282595162,-25.5548870607541,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.0585705127772912,-0.242577699915464,-0.303438307461383,0.0276562535139131,-0.1559078349769,0.617052986450297,-0.577051907990237
"702",741,741,"UKENSW_WXW_TP000005",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,11.5412280482091,0.0946612127475016,93.2517150006001,27.6985292080991,0.442786055299503,0.362178982323899,-22.134165041946,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.707136328718019,-0.00406504485200444,-1.49686973128143,-0.397163259517079,0.209304881918265,2.38330072675004,-1.45345606882934
"703",742,742,"UKENSW_WXW_TP000038",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,20.3207655405713,0.106208412303084,47.6775990564854,52.6962936940102,0.0791978049877513,0.74200078404166,-19.5869569029955,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-1.31684489766244,1.91493159409132,-0.32520772320516,-0.298418891550565,0.48125706037904,-0.443345618177942,0.569201216385779
"704",743,743,"UKENSW_WXW_TP000086",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,17.2733738658314,0.0501557280579483,94.3708406358389,52.7005993161178,0.59079408876371,0.342431832146482,-21,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,0.756837551193997,1.91526212262149,-0.731893502738174,-0.777746095689574,0.330393790663021,3.53396048116415,-1.55861516445774
"705",744,744,"UKENSW_WXW_TP000100",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.0878994058646,0.0395523355527128,82.965248077777,73.6170511112669,0.440123386806932,0.416207533641034,-16.2707709462285,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.250306492169843,3.52094973185284,0.0440766068687085,-0.868419621005431,0.835309005068334,2.36260032689985,-1.1657389276937
"706",745,745,"UKENSW_WXW_TP000101",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.9019520599914,0.0264873756535193,72.205117026784,28.6095746709899,0.377474518662718,0.325453078694022,-18.8571428571429,1,1,2,1,1,1,2,1,1,1,"0",1,0,0,"0",0,-0.227559129344549,0.0658729362901637,0.152714968313577,-0.980142918203497,0.559175514158273,1.8755488503962,-1.64903177353383
"707",746,746,"UKENTH_TWU_TP000010",5,2699,2705,"2106476-27","27/06/2021 09:30","24/06/2021",41,6.5,FALSE,FALSE,FALSE,FALSE,4049.331702,3913.95673,3.607383354,3.59261602,3.901092446,3.528027951,3.513260618,3.821737044,"AYLESBURY RABANS LANE AYLESBU STW","SEWAGE TREATMENT PLANT","Thames Water",112852,"Grab",478989,214851,"South East","2021-06-27","2021-06-21",3.821737044,2021-06-27,12.1653451415248,0.229978834703508,59.3697940665651,22.1529082337929,0.146903843041515,0.73576187086462,-21.6375288621854,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.797585605291317,-0.429784233323642,-1.41357897849802,0.759987700805407,0.262328146457606,0.0830218450998999,0.535977259434667
"708",747,747,"UKENTH_TWU_TP000013",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,14.3138777913431,0.138021852035867,61.7066290550071,24.6826516220028,0.00924608981944375,0.791821887493723,-18.7142857142857,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.693804982282515,-0.23558410546421,-1.12684928674677,-0.0263704191799834,0.574427629057957,-0.98717166270056,0.834512521316222
"709",748,748,"UKENTH_TWU_TP000014",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,24.9852167295064,0.437642504841635,61.3619583570039,9.03934225259089,0.00336143619441778,0.875831264626114,-33.8472360333294,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.709112070694221,-1.43646981341506,0.297280676822275,2.53579643769372,-1.04123885020283,-1.03292076115488,1.28188594199596
"710",749,749,"UKENTH_TWU_TP000015",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,19.8060538479411,0.403904584797663,75.1671191289371,42.0838563407965,0.0483953416236267,0.849904064325506,-29.4842738643767,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.0960143583037067,1.10024948028504,-0.393897917408679,2.24729102344059,-0.575428048075969,-0.682813396381242,1.1438163516352
"711",750,750,"UKENTH_TWU_TP000021",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-23",NA,NA,2021-06-23,7.54668718531752,0.13257559035618,0.335243101535078,NA,0.44675445010593,0.553245549894286,-30.1428571428571,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-3.41935501070424,NA,-2.02995610090282,-0.0729434141951212,-0.645741562916723,2.41415224262053,-0.435973177880222
"712",751,751,"UKENTH_TWU_TP000033",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-23",NA,NA,2021-06-23,11.0061948012838,0.160284047548449,82.529484323835,30.1720695377461,0.00605864250804803,0.801930264283441,-26.6553992341747,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.230953891711346,0.185820557980946,-1.56827191266347,0.164001836435374,-0.273403801799486,-1.01195185371246,0.888342453834461
"713",752,752,"UKENTH_TWU_TP000050",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,17.5029828001929,0.205076252032886,70.1426233341127,18.3706870636962,0.0873605742265117,0.636349414744245,-26.5910225411547,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.319156046300957,-0.720132984998878,-0.701251334475862,0.547036519464156,-0.266530636767863,-0.379885751657368,0.00657813673127415
"714",753,753,"UKENTH_TWU_TP000052",5,2861,2868,"2106485-34","27/06/2021 08:00","24/06/2021",NA,6.900000095,FALSE,FALSE,FALSE,FALSE,273479.262,225864.344,5.436924399,5.353847677,5.698399493,3.994936397,3.911859674,4.256411491,"LONDON Crossness STW","SEWAGE TREATMENT PLANT","Thames Water",1826532,"Composite",549086,180831,"London","2021-06-27","2021-06-21",4.256411491,2021-06-27,22.6692454138738,0.378634845937522,61.2636406041613,13.2491519447784,0,0.894834363474475,-32.5544451806025,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.713478437037287,-1.11329648907832,-0.0117943290856989,2.03120015392607,-0.903214287813488,-1.05905359499787,1.38308275627431
"715",754,754,"UKENTH_TWU_TP000054",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,23.1964580988991,0.315981902075598,61.0891218554432,22.0985270348289,0.0479883013142545,0.849371326172781,-32.0111325188224,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.721228947688771,-0.433958900146046,0.0585641691560829,1.49543169222175,-0.845207617806024,-0.685977852333102,1.14097937202832
"716",755,755,"UKENTH_TWU_TP000073",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-25",NA,NA,2021-06-25,9.01242140523192,0.134838460484368,84.0588411888322,12.0084058841189,0.143623766359773,0.775603646549655,-25.7928610632715,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.298873795785539,-1.20854450701727,-1.83434840506405,-0.0535927760146103,-0.181315082783636,0.0575215250109539,0.748145853972389
"717",756,756,"UKENTH_TWU_TP000084",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-27",NA,NA,2021-06-27,11.2644855451554,0.239259255356111,57.8758295748039,31.6149906047387,0.0156321920072274,0.905564262520881,-33.1687346064299,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,-0.86393370709348,0.296588890060397,-1.53380204999753,0.839348005214596,-0.968798778144146,-0.937524149636104,1.4402224685754
"718",757,757,"UKENTH_TWU_TP000100",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-27",NA,NA,2021-06-27,10.4845453397709,0.225290481944016,80.5190836105462,18.8073771937042,0.132611650080646,0.796702861398714,-26.3499799142699,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.141670463675395,-0.686609711659081,-1.63788797798807,0.719895864874825,-0.240795767881084,-0.0280900375288881,0.860505071989265
"719",758,758,"UKENTH_TWU_TP000102",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-21",NA,NA,2021-06-21,16.9519146449613,0.245081799618335,82.8037267847227,15.9190473252298,0.0764482260152289,0.812068239678265,-29.9405742704625,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,0.243133208431251,-0.908337351060031,-0.774793434148793,0.889138731560224,-0.624144871632717,-0.464721686700803,0.942330007200104
"720",759,759,"UKENTH_TWU_TP000103",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-23",NA,NA,2021-06-23,26.715617602484,0.494599867348195,132.743933086748,43.8183856791205,0.0335018286134871,0.732447363326983,-21.3927868690253,1,1,2,1,1,2,1,1,1,1,"0",1,0,0,"0",0,2.46101583550872,1.23340362581946,0.52820912417769,3.02285987975842,0.288457977460793,-0.798600125124956,0.518326580122468
